date,time,x-edge-location,sc-bytes,c-ip,cs-method,cs\(Host),cs-uri-stem,sc-status,cs\(Referer),cs\(User-Agent),cs-uri-query,cs\(Cookie),x-edge-result-type,x-edge-request-id,x-host-header,cs-protocol,cs-bytes,time-taken,x-forwarded-for,ssl-protocol,ssl-cipher,x-edge-response-result-type,cs-protocol-version,fle-status,fle-encrypted-fields,c-port,time-to-first-byte,x-edge-detailed-result-type,sc-content-type,sc-content-len,sc-range-start,sc-range-end
2025-11-21,10:48:18,DEL54-P4,7859,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/_next/image,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,url\=%252Fimages%252Fiphone-screen.png&w\=640&q\=75,-,Miss,qIXYPiSPLBVvHQzPMxRwjoDyZrc8dmYfZDTOdx8b0nT2rOhiBJSpgw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,540,0.254,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,54015,0.254,Miss,image/webp,7378,-,-
2025-11-21,10:48:18,DEL54-P4,17208,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/_next/image,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,url\=%252Fimages%252Fsamsung-battery.png&w\=640&q\=75,-,Miss,FADd5EA68QHrD78YcRz1_84D99_gU5kyXX1K3lY2Lj-vfwV7XyUDNA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,544,0.238,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,54015,0.238,Miss,image/webp,16726,-,-
2025-11-21,10:05:10,IAD50-C2,334,13.219.121.241,GET,d82vxuwkm0s6w.cloudfront.net,/,404,-,-,-,-,Error,Lx3CtS8VCaeN7XwqPLNXM7VU9VuKo8hhtsRCRsAb-2wpBhyRA_t4YA\=\=,d82vxuwkm0s6w.amplifyapp.com,https,128,0.200,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Error,HTTP/1.1,-,-,64053,0.200,Error,-,0,-,-
2025-11-21,11:49:43,DEL54-P4,603,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/4,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,4gQrhbQxw5Zmw8anLhN1rFtiS6snatMD3iNBH_Ej99scCKiMNP-kAg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,483,0.124,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.124,Miss,text/x-component,-,-,-
2025-11-21,11:49:43,DEL54-P4,602,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/2,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,XnTw_6aByegyX8FnLQRFBKEyH9FVecJn6Bj_HL3zv2oxx9gRWR9kSA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,482,0.079,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.079,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,753,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,ATgSnMkSpJ2unbHB79OqBhO4pWngeHOUIZf5s-uA8ad8qfc9zWn4Ew\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,472,0.133,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.133,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1209,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/3,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=p37cr,-,Miss,Dkc0XC9tnsAvi76jZtBnmxCo9NCBg0PYUd5OY3aBIavrUpPj7ZETfA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,510,0.088,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.088,Miss,text/x-component,-,-,-
2025-11-21,11:49:43,DEL54-P4,602,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/3,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,qScCRrFcdrSIKgYGpAp9sTScNOtTAkqj2_DZKtVDQObwx5Rq4IOLMg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,483,0.196,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.196,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,754,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,q8Ga89OKZTESCrPrKFTvNmx2frl66E_N7vsXcPMCFbkJAk1MZ1tw7A\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,474,0.098,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.098,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1210,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/5,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=p37cr,-,Miss,MRgDTfayJmL8iEnT_JtSY9LtiJZ9Y08AxDWRlsvPLxYbKupGsq7lTg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,510,0.092,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.092,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1209,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/2,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=p37cr,-,Miss,Cvyn0Wtv3u41zBUYKuROYJxs3uGBcuG7m0RkEr9Lda25iEkd8BFvCQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,509,0.082,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.082,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1602,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=nn07o,-,Miss,3Vyz50X7TyfkPO7imrTquClp4HKYCro-yqpP6vNiQcumHWZFcoG4rQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,475,0.070,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.070,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,2594,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/_next/static/chunks/5ca2625af8d7c8bf.js,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,-,-,Hit,ms04wxTOXSTgHqsDvH9FVL5Zj7vsCV6u0hVRzL_n5ccsT5adJIbiWQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,446,0.002,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,49854,0.002,Hit,text/javascript,-,-,-
2025-11-21,11:49:44,DEL54-P4,1209,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/6,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=p37cr,-,Miss,VdiJThpiQBmxz0Oy1MwcxNXixESjdYBEnZTu0nyFHdJZm2Qc6p9nAQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,510,0.146,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.146,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1207,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/1,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=p37cr,-,Miss,gNLaX29NskbikI4X82BPVOINe8dLPcgnjoI3JzUwXV9piyqgXx-Z_w\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,509,0.088,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.088,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,968,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=9gbhl,-,Miss,vPGMpX52PsiXr9qUbK6scSigUX_JBuIza3FHgJ5vXyrLED0G383Gsg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,481,0.093,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.093,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1054,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1pn8p,-,Miss,rNHDC36RWJzQRQw2CBprJJ07PvS4BDc9XzGZ8ch46aAqpMsG-QmsxA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,466,0.064,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.064,Miss,text/x-component,-,-,-
2025-11-21,11:49:43,DEL54-P4,602,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/5,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,D5-u6eIEHz_yG0zTaokXqCnsM4dnikVBGu3Wtp2kLrDJ48g7NmbEqw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,483,0.126,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.126,Miss,text/x-component,-,-,-
2025-11-21,11:49:43,DEL54-P4,603,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/1,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,okSi6lrohjFSVHz5Ym5Zv-C62HBrJAlu4MnjXtoR0nWwiCCYWmGK3g\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,482,0.127,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.127,Miss,text/x-component,-,-,-
2025-11-21,11:49:43,DEL54-P4,603,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/6,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,n75U4blZQcDvV-z-f42YDVL_WbM1EUZwvYk1bCrFJas6zsJ0xcOunQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,483,0.275,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.275,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,740,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1r34m,-,Miss,rQNrV4bsNO9BCnCVlRXu7OZ26H07PKWh3B2E5TpnlYMRKuI28DbsYQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,466,0.083,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.083,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1208,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/products/4,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=p37cr,-,Miss,HIOb7xoNhAv28kvRpc06cKJ7l_iXmI5Oy93iW97rIRV0ueRqBv3AhQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,510,0.081,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.081,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1054,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1pn8p,-,Miss,lasuKCeYl4tTlWtH7EMcXMyCLdWX9mngEv2FT9Qi1xnKirKqKxh1Dg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,474,0.088,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.088,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,773,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=98rw3,-,Miss,9ZzwEPRaV_GuvZ43suChu2S_YNoNuUQshNoRXG6izDKTdhtI24Fl8Q\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,471,0.081,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.081,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,7980,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/_next/static/chunks/90dafc5591692ba9.js,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,-,-,Hit,X0AuYY3_yHLqCAvNVbCuS_k9qNg4xlnFW2_lYoRSaF9qeWpBQ8iSRg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,446,0.002,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Hit,HTTP/3.0,-,-,49854,0.002,Hit,text/javascript,-,-,-
2025-11-21,11:49:44,DEL54-P4,773,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1tdii,-,Miss,d5yiqSlGWh5vMw6HwMGrUbyfAXrtnPwGKuNwIvbDe-S08tsnJd8eEA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,474,0.070,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.070,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,970,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=2lt1x,-,Miss,rqNpViCLyDeWgEj6c9zqIKx8xwOo3U_ZEkXOZB2sKZDMg2DPDd5cog\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,478,0.067,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.067,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,1054,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/cart,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=1pn8p,-,Miss,kM-6BeDMKr1ilWEPQM15AHrEG-DTXN4-rIRpQx3kqnqT0oxOvUTOpw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,472,0.073,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.073,Miss,text/x-component,-,-,-
2025-11-21,11:49:44,DEL54-P4,2313,103.211.13.250,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Windows%20NT%2010.0;%20Win64;%20x64)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Safari/537.36,_rsc\=ivliq,-,Miss,YeAofKYMeFGKDeyGZcc_J0N1HoqBeTpRkNWKkyFfc_oeBTLh6NBtMA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,469,0.066,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,49854,0.066,Miss,text/x-component,-,-,-
2025-11-21,11:44:48,MAA50-P1,443,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/_next/image,304,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,url\=%252Fimages%252Fiphone-screen.png&w\=1080&q\=75,-,Miss,LutILHCbLc6d3qfFFAAQMsOFT7f2jvSpHs-MxTEzyb1pswcR93i7uw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,574,0.988,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,0.988,Miss,-,-,-,-
2025-11-21,11:44:48,MAA50-P1,443,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/_next/image,304,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,url\=%252Fimages%252Fpixel-port.png&w\=1080&q\=75,-,Miss,vyml1XWIP4dBLDu-YhCUJcKN8VGCYpnwDk2BZeTYnoJPiiXk0CLqrA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,570,0.258,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,0.258,Miss,-,-,-,-
2025-11-21,11:44:49,MAA50-P1,740,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,FTDqdgWL4ml2tI2nPwBvH3zGUvwtleRpnTrvd7oaNqmSuKRGACoj3Q\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,476,1.553,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,1.553,Miss,text/x-component,-,-,-
2025-11-21,11:44:49,MAA50-P1,602,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/2,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,9XaVSO908Q3cFyvpHu-XIDpq9kYKaZLsudnkcFhFZ_dcqpAq5mN0ug\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,492,0.085,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,0.085,Miss,text/x-component,-,-,-
2025-11-21,11:44:49,MAA50-P1,755,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/profile,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,cEvQJqOvn5LaaS5tJ3jWiGddbKzf9PDxC9_gJbYJsLZWm73yK-C0tw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,487,1.678,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,1.678,Miss,text/x-component,-,-,-
2025-11-21,11:44:49,MAA50-P1,443,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/_next/image,304,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,url\=%252Fimages%252Foneplus-back.png&w\=1080&q\=75,-,Miss,dQ0QWYyCBetzt8gQo2efYK-e-Pe1mrAzGCfJr3EKsW2GKqeICqAy9w\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,573,0.273,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,0.273,Miss,-,-,-,-
2025-11-21,11:44:49,MAA50-P1,602,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/3,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,kLzrCmD5-aT9S7B9t6qcScHh5yBNJzpL1AQ2LHZVCkvEfHbHpiGzUA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,493,0.074,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,0.074,Miss,text/x-component,-,-,-
2025-11-21,11:44:49,MAA50-P1,945,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=14bfa,-,Miss,hWkQ_JG_Nega_IbhDuK7KJqxiuE2xXRtp3fle1TrSidNDmpvAPrBlg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,484,0.069,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,0.069,Miss,text/x-component,-,-,-
2025-11-21,11:44:49,MAA50-P1,754,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,aMHwDQRueBcwYUs5R58mXt6J2hajw2bVqTGuJNd-by-OPT_Dfp6hSQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,484,1.633,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,35153,1.633,Miss,text/x-component,-,-,-
